,x,y,geometry,trans_mode
324484,-117.536,33.8782,POINT (-117.536 33.8782),rail
328557,-115.146,36.1747,POINT (-115.146 36.1747),rail
313029,-121.397,36.8485,POINT (-121.397 36.8485),rail
322681,-118.165,33.9062,POINT (-118.165 33.9062),rail
325648,-117.269,33.8835,POINT (-117.269 33.8835),rail
318529,-119.236,35.7167,POINT (-119.236 35.7167),rail
313721,-121.276,37.9453,POINT (-121.276 37.9453),rail
313723,-121.275,37.9443,POINT (-121.275 37.9443),rail
174,-118.226,33.7624,POINT (-118.226 33.7624),intermodal
329012,-114.793,34.9402,POINT (-114.793 34.9402),rail
323696,-117.915,34.9432,POINT (-117.915 34.9432),rail
327911,-116.086,40.7207,POINT (-116.086 40.7207),rail
327912,-116.085,40.721,POINT (-116.085 40.721),rail
332907,-112.023,41.1244,POINT (-112.023 41.1244),rail
324755,-117.409,33.9292,POINT (-117.409 33.9292),rail
312045,-121.75,37.2252,POINT (-121.75 37.2252),rail
336048,-109.945,32.0829,POINT (-109.945 32.0829),rail
322078,-118.212,33.836,POINT (-118.212 33.836),rail
322711,-118.164,33.8292,POINT (-118.164 33.8292),rail
329167,-114.624,36.6708,POINT (-114.624 36.6708),rail
334970,-111.271,41.0679,POINT (-111.271 41.0679),rail
322259,-118.201,34.0136,POINT (-118.201 34.0136),rail
106,-118.191,34.0128,POINT (-118.191 34.0128),intermodal
319949,-118.78,39.4796,POINT (-118.78 39.4796),rail
336109,-109.841,32.2363,POINT (-109.841 32.2363),rail
325927,-117.167,32.8781,POINT (-117.167 32.8781),rail
323140,-118.071,40.683,POINT (-118.071 40.683),rail
313272,-121.326,37.9486,POINT (-121.326 37.9486),rail
305595,-122.43,40.9779,POINT (-122.43 40.9779),rail
310532,-122.034,38.0508,POINT (-122.034 38.0508),rail
311598,-121.87,38.024,POINT (-121.87 38.024),rail
322225,-118.203,34.0054,POINT (-118.203 34.0054),rail
326661,-116.885,40.7009,POINT (-116.885 40.7009),rail
314337,-121.203,38.865,POINT (-121.203 38.865),rail
335266,-110.962,31.4352,POINT (-110.962 31.4352),rail
326060,-117.113,34.8769,POINT (-117.113 34.8769),rail
333945,-111.885,40.4316,POINT (-111.885 40.4316),rail
333552,-111.936,39.5248,POINT (-111.936 39.5248),rail
310636,-122.029,38.0508,POINT (-122.029 38.0508),rail
323197,-118.06,34.0081,POINT (-118.06 34.0081),rail
324574,-117.497,34.0935,POINT (-117.497 34.0935),rail
333991,-111.858,41.1385,POINT (-111.858 41.1385),rail
333329,-111.967,41.1518,POINT (-111.967 41.1518),rail
325992,-117.147,32.6986,POINT (-117.147 32.6986),rail
325500,-117.31,34.5614,POINT (-117.31 34.5614),rail
325512,-117.309,34.5603,POINT (-117.309 34.5603),rail
320639,-118.323,40.3341,POINT (-118.323 40.3341),rail
322321,-118.196,33.7352,POINT (-118.196 33.7352),rail
311116,-121.943,37.359,POINT (-121.943 37.359),rail
311161,-121.94,37.3549,POINT (-121.94 37.3549),rail
336065,-109.897,32.0635,POINT (-109.897 32.0635),rail
307405,-122.346,37.9304,POINT (-122.346 37.9304),rail
321551,-118.229,34.0182,POINT (-118.229 34.0182),rail
321515,-118.23,34.0182,POINT (-118.23 34.0182),rail
321902,-118.222,33.7818,POINT (-118.222 33.7818),rail
331876,-112.274,35.2392,POINT (-112.274 35.2392),rail
316469,-120.096,40.2624,POINT (-120.096 40.2624),rail
307191,-122.36,41.395,POINT (-122.36 41.395),rail
313757,-121.274,37.9471,POINT (-121.274 37.9471),rail
320481,-118.379,33.937,POINT (-118.379 33.937),rail
309782,-122.181,37.4784,POINT (-122.181 37.4784),rail
328240,-115.555,32.8032,POINT (-115.555 32.8032),rail
328239,-115.555,32.8035,POINT (-115.555 32.8035),rail
322230,-118.203,34.0108,POINT (-118.203 34.0108),rail
315209,-120.892,39.1521,POINT (-120.892 39.1521),rail
314986,-120.931,39.1166,POINT (-120.931 39.1166),rail
335140,-111.015,31.5312,POINT (-111.015 31.5312),rail
335093,-111.049,31.7092,POINT (-111.049 31.7092),rail
331126,-112.58,33.3777,POINT (-112.58 33.3777),rail
311841,-121.822,39.7008,POINT (-121.822 39.7008),rail
328836,-114.985,32.9321,POINT (-114.985 32.9321),rail
330724,-112.87,33.3908,POINT (-112.87 33.3908),rail
324011,-117.83,33.8678,POINT (-117.83 33.8678),rail
311522,-121.881,37.6248,POINT (-121.881 37.6248),rail
315409,-120.723,37.387,POINT (-120.723 37.387),rail
332552,-112.087,33.4427,POINT (-112.087 33.4427),rail
316485,-120.092,39.8557,POINT (-120.092 39.8557),rail
318505,-119.248,35.769,POINT (-119.248 35.769),rail
325380,-117.326,34.047,POINT (-117.326 34.047),rail
324715,-117.419,34.223,POINT (-117.419 34.223),rail
332464,-112.116,33.4788,POINT (-112.116 33.4788),rail
336146,-109.805,38.9511,POINT (-109.805 38.9511),rail
321305,-118.238,33.7875,POINT (-118.238 33.7875),rail
313729,-121.275,37.8155,POINT (-121.275 37.8155),rail
315542,-120.601,34.69,POINT (-120.601 34.69),rail
313024,-121.398,38.6462,POINT (-121.398 38.6462),rail
322330,-118.196,34.0016,POINT (-118.196 34.0016),rail
314226,-121.243,38.1285,POINT (-121.243 38.1285),rail
307998,-122.315,41.4839,POINT (-122.315 41.4839),rail
324349,-117.595,34.092,POINT (-117.595 34.092),rail
320972,-118.254,33.7881,POINT (-118.254 33.7881),rail
334837,-111.369,41.0148,POINT (-111.369 41.0148),rail
323302,-118.031,34.0738,POINT (-118.031 34.0738),rail
323334,-118.022,34.0678,POINT (-118.022 34.0678),rail
314040,-121.262,40.0033,POINT (-121.262 40.0033),rail
313861,-121.272,39.9673,POINT (-121.272 39.9673),rail
322195,-118.205,34.0092,POINT (-118.205 34.0092),rail
330705,-112.881,40.8437,POINT (-112.881 40.8437),rail
330850,-112.831,40.8539,POINT (-112.831 40.8539),rail
310606,-122.031,38.0384,POINT (-122.031 38.0384),rail
332985,-112.015,41.2175,POINT (-112.015 41.2175),rail
324155,-117.736,34.0593,POINT (-117.736 34.0593),rail
320038,-118.654,40.0545,POINT (-118.654 40.0545),rail
333475,-111.948,40.7397,POINT (-111.948 40.7397),rail
324510,-117.528,34.0645,POINT (-117.528 34.0645),rail
324436,-117.552,34.0639,POINT (-117.552 34.0639),rail
320648,-118.32,34.1857,POINT (-118.32 34.1857),rail
329708,-114.126,37.6714,POINT (-114.126 37.6714),rail
308902,-122.246,40.4094,POINT (-122.246 40.4094),rail
310696,-122.027,38.0573,POINT (-122.027 38.0573),rail
325580,-117.281,33.9063,POINT (-117.281 33.9063),rail
325614,-117.272,33.8904,POINT (-117.272 33.8904),rail
313485,-121.305,38.2493,POINT (-121.305 38.2493),rail
334708,-111.515,32.9752,POINT (-111.515 32.9752),rail
323766,-117.899,35.0072,POINT (-117.899 35.0072),rail
323881,-117.869,35.0055,POINT (-117.869 35.0055),rail
332553,-112.085,33.444,POINT (-112.085 33.444),rail
323694,-117.915,33.8684,POINT (-117.915 33.8684),rail
323698,-117.914,33.8679,POINT (-117.914 33.8679),rail
322902,-118.141,33.9899,POINT (-118.141 33.9899),rail
316775,-119.837,34.4384,POINT (-119.837 34.4384),rail
328044,-115.816,34.9661,POINT (-115.816 34.9661),rail
328010,-115.91,35.0008,POINT (-115.91 35.0008),rail
324240,-117.69,34.0118,POINT (-117.69 34.0118),rail
324169,-117.729,34.03,POINT (-117.729 34.03),rail
323402,-118.003,34.0544,POINT (-118.003 34.0544),rail
316020,-120.446,34.6437,POINT (-120.446 34.6437),rail
316004,-120.454,34.6005,POINT (-120.454 34.6005),rail
307200,-122.359,41.3965,POINT (-122.359 41.3965),rail
330937,-112.734,40.9113,POINT (-112.734 40.9113),rail
332808,-112.031,40.7509,POINT (-112.031 40.7509),rail
310644,-122.029,38.0558,POINT (-122.029 38.0558),rail
321401,-118.235,34.0544,POINT (-118.235 34.0544),rail
318414,-119.273,35.8793,POINT (-119.273 35.8793),rail
305915,-122.407,41.0055,POINT (-122.407 41.0055),rail
328469,-115.25,41.0753,POINT (-115.25 41.0753),rail
332760,-112.039,33.4212,POINT (-112.039 33.4212),rail
332800,-112.032,33.425,POINT (-112.032 33.425),rail
311041,-121.968,37.5699,POINT (-121.968 37.5699),rail
312972,-121.403,38.6468,POINT (-121.403 38.6468),rail
310815,-122.02,38.0581,POINT (-122.02 38.0581),rail
325537,-117.3,34.4271,POINT (-117.3 34.4271),rail
333125,-111.996,41.2106,POINT (-111.996 41.2106),rail
330543,-113.067,37.6874,POINT (-113.067 37.6874),rail
314798,-120.956,37.491,POINT (-120.956 37.491),rail
323709,-117.912,33.7037,POINT (-117.912 33.7037),rail
323695,-117.915,33.6919,POINT (-117.915 33.6919),rail
324675,-117.436,34.1011,POINT (-117.436 34.1011),rail
321224,-118.24,33.7947,POINT (-118.24 33.7947),rail
321217,-118.24,33.7975,POINT (-118.24 33.7975),rail
324911,-117.376,33.1876,POINT (-117.376 33.1876),rail
324968,-117.369,33.1793,POINT (-117.369 33.1793),rail
318566,-119.213,34.2492,POINT (-119.213 34.2492),rail
321596,-118.228,33.7862,POINT (-118.228 33.7862),rail
316673,-119.888,39.6565,POINT (-119.888 39.6565),rail
335517,-110.817,39.6,POINT (-110.817 39.6),rail
322359,-118.193,34.0003,POINT (-118.193 34.0003),rail
328056,-115.785,40.8221,POINT (-115.785 40.8221),rail
331974,-112.224,40.7229,POINT (-112.224 40.7229),rail
318514,-119.242,35.745,POINT (-119.242 35.745),rail
322150,-118.207,34.0048,POINT (-118.207 34.0048),rail
314881,-120.949,40.0076,POINT (-120.949 40.0076),rail
307993,-122.316,40.3494,POINT (-122.316 40.3494),rail
329233,-114.568,32.6809,POINT (-114.568 32.6809),rail
321255,-118.239,33.7989,POINT (-118.239 33.7989),rail
313734,-121.275,37.9432,POINT (-121.275 37.9432),rail
329190,-114.61,34.8428,POINT (-114.61 34.8428),rail
333496,-111.945,33.3523,POINT (-111.945 33.3523),rail
315580,-120.573,34.962,POINT (-120.573 34.962),rail
320671,-118.313,33.8371,POINT (-118.313 33.8371),rail
333181,-111.99,41.2105,POINT (-111.99 41.2105),rail
176,-110.85,32.1251,POINT (-110.85 32.1251),intermodal
312564,-121.524,38.5704,POINT (-121.524 38.5704),rail
311372,-121.902,38.0264,POINT (-121.902 38.0264),rail
328884,-114.939,35.9904,POINT (-114.939 35.9904),rail
323882,-117.867,33.8687,POINT (-117.867 33.8687),rail
313985,-121.265,37.8221,POINT (-121.265 37.8221),rail
335756,-110.536,39.4504,POINT (-110.536 39.4504),rail
314744,-120.969,39.0749,POINT (-120.969 39.0749),rail
311066,-121.957,38.0374,POINT (-121.957 38.0374),rail
320413,-118.413,33.9103,POINT (-118.413 33.9103),rail
321367,-118.236,33.8065,POINT (-118.236 33.8065),rail
310133,-122.117,38.0255,POINT (-122.117 38.0255),rail
321416,-118.234,33.7851,POINT (-118.234 33.7851),rail
321442,-118.233,33.7847,POINT (-118.233 33.7847),rail
329207,-114.592,34.8316,POINT (-114.592 34.8316),rail
319920,-118.798,39.4785,POINT (-118.798 39.4785),rail
329686,-114.14,37.6019,POINT (-114.14 37.6019),rail
329656,-114.171,37.5497,POINT (-114.171 37.5497),rail
325747,-117.216,34.8019,POINT (-117.216 34.8019),rail
314475,-121.13,36.2281,POINT (-121.13 36.2281),rail
310518,-122.034,37.6087,POINT (-122.034 37.6087),rail
328359,-115.496,32.6649,POINT (-115.496 32.6649),rail
330928,-112.737,40.9142,POINT (-112.737 40.9142),rail
321372,-118.236,33.7835,POINT (-118.236 33.7835),rail
321379,-118.236,33.784,POINT (-118.236 33.784),rail
328298,-115.522,33.0002,POINT (-115.522 33.0002),rail
328270,-115.547,32.9264,POINT (-115.547 32.9264),rail
312399,-121.578,37.94,POINT (-121.578 37.94),rail
312333,-121.616,37.94,POINT (-121.616 37.94),rail
315541,-120.601,34.6899,POINT (-120.601 34.6899),rail
321979,-118.218,33.8555,POINT (-118.218 33.8555),rail
321984,-118.218,33.8562,POINT (-118.218 33.8562),rail
315479,-120.633,35.3235,POINT (-120.633 35.3235),rail
322024,-118.216,33.8622,POINT (-118.216 33.8622),rail
336518,-109.147,34.3261,POINT (-109.147 34.3261),rail
314855,-120.95,39.1044,POINT (-120.95 39.1044),rail
329885,-114.014,40.738,POINT (-114.014 40.738),rail
335597,-110.762,32.0753,POINT (-110.762 32.0753),rail
323930,-117.855,33.7134,POINT (-117.855 33.7134),rail
321860,-118.223,33.8411,POINT (-118.223 33.8411),rail
326058,-117.114,32.6688,POINT (-117.114 32.6688),rail
316273,-120.233,40.3484,POINT (-120.233 40.3484),rail
315606,-120.567,37.3564,POINT (-120.567 37.3564),rail
336243,-109.7,38.9683,POINT (-109.7 38.9683),rail
321479,-118.232,33.8178,POINT (-118.232 33.8178),rail
321147,-118.243,33.9887,POINT (-118.243 33.9887),rail
324657,-117.454,33.9461,POINT (-117.454 33.9461),rail
314028,-121.263,37.8247,POINT (-121.263 37.8247),rail
328971,-114.846,36.4537,POINT (-114.846 36.4537),rail
328957,-114.866,36.3942,POINT (-114.866 36.3942),rail
307179,-122.36,37.9544,POINT (-122.36 37.9544),rail
307180,-122.36,37.9504,POINT (-122.36 37.9504),rail
108,-118.252,33.7554,POINT (-118.252 33.7554),intermodal
315555,-120.593,37.3727,POINT (-120.593 37.3727),rail
329168,-114.624,36.6709,POINT (-114.624 36.6709),rail
329171,-114.623,36.6686,POINT (-114.623 36.6686),rail
311017,-121.973,37.5695,POINT (-121.973 37.5695),rail
307968,-122.32,37.9083,POINT (-122.32 37.9083),rail
307855,-122.327,37.9166,POINT (-122.327 37.9166),rail
333509,-111.944,33.4156,POINT (-111.944 33.4156),rail
312832,-121.42,38.6507,POINT (-121.42 38.6507),rail
334535,-111.589,40.0825,POINT (-111.589 40.0825),rail
335596,-110.765,39.5589,POINT (-110.765 39.5589),rail
332603,-112.069,33.4275,POINT (-112.069 33.4275),rail
321142,-118.243,33.7853,POINT (-118.243 33.7853),rail
324619,-117.48,33.9895,POINT (-117.48 33.9895),rail
137,-112.153,33.5101,POINT (-112.153 33.5101),intermodal
321198,-118.241,33.7736,POINT (-118.241 33.7736),rail
315533,-120.604,34.7477,POINT (-120.604 34.7477),rail
332043,-112.201,39.7563,POINT (-112.201 39.7563),rail
321003,-118.252,33.7999,POINT (-118.252 33.7999),rail
329210,-114.586,37.4908,POINT (-114.586 37.4908),rail
322601,-118.173,35.0649,POINT (-118.173 35.0649),rail
314889,-120.947,40.07,POINT (-120.947 40.07),rail
314809,-120.955,40.0185,POINT (-120.955 40.0185),rail
328243,-115.554,32.7993,POINT (-115.554 32.7993),rail
312055,-121.747,36.8912,POINT (-121.747 36.8912),rail
321311,-118.237,33.7856,POINT (-118.237 33.7856),rail
311533,-121.878,37.3046,POINT (-121.878 37.3046),rail
332193,-112.171,33.4441,POINT (-112.171 33.4441),rail
332197,-112.17,33.4441,POINT (-112.17 33.4441),rail
310530,-122.034,38.0506,POINT (-122.034 38.0506),rail
335821,-110.353,31.9926,POINT (-110.353 31.9926),rail
333715,-111.91,40.7684,POINT (-111.91 40.7684),rail
333722,-111.91,40.7643,POINT (-111.91 40.7643),rail
323902,-117.86,33.7973,POINT (-117.86 33.7973),rail
320906,-118.256,33.7443,POINT (-118.256 33.7443),rail
172,-118.256,33.7441,POINT (-118.256 33.7441),intermodal
325735,-117.229,34.0458,POINT (-117.229 34.0458),rail
334365,-111.699,40.2526,POINT (-111.699 40.2526),rail
328778,-115.014,32.9551,POINT (-115.014 32.9551),rail
332532,-112.097,33.444,POINT (-112.097 33.444),rail
323831,-117.884,35.0044,POINT (-117.884 35.0044),rail
321213,-118.24,33.796,POINT (-118.24 33.796),rail
321120,-118.245,33.7585,POINT (-118.245 33.7585),rail
316031,-120.44,34.6437,POINT (-120.44 34.6437),rail
324104,-117.762,34.0587,POINT (-117.762 34.0587),rail
320474,-118.382,33.9106,POINT (-118.382 33.9106),rail
333203,-111.988,41.234,POINT (-111.988 41.234),rail
333113,-111.997,40.7314,POINT (-111.997 40.7314),rail
307173,-122.361,41.0639,POINT (-122.361 41.0639),rail
333362,-111.961,40.7373,POINT (-111.961 40.7373),rail
333365,-111.961,40.7363,POINT (-111.961 40.7363),rail
333392,-111.958,40.7541,POINT (-111.958 40.7541),rail
333209,-111.987,41.2317,POINT (-111.987 41.2317),rail
312239,-121.66,37.7461,POINT (-121.66 37.7461),rail
325752,-117.215,32.8063,POINT (-117.215 32.8063),rail
328396,-115.357,34.6209,POINT (-115.357 34.6209),rail
323809,-117.889,34.0921,POINT (-117.889 34.0921),rail
320180,-118.599,34.253,POINT (-118.599 34.253),rail
332145,-112.181,35.2543,POINT (-112.181 35.2543),rail
332138,-112.184,33.4442,POINT (-112.184 33.4442),rail
332148,-112.181,33.4443,POINT (-112.181 33.4443),rail
336433,-109.316,35.225,POINT (-109.316 35.225),rail
314455,-121.143,41.0438,POINT (-121.143 41.0438),rail
330863,-112.821,32.929,POINT (-112.821 32.929),rail
313996,-121.264,37.8498,POINT (-121.264 37.8498),rail
325947,-117.158,32.8903,POINT (-117.158 32.8903),rail
311362,-121.903,37.3256,POINT (-121.903 37.3256),rail
329085,-114.728,34.8874,POINT (-114.728 34.8874),rail
329154,-114.64,34.8504,POINT (-114.64 34.8504),rail
325929,-117.166,32.8782,POINT (-117.166 32.8782),rail
336362,-109.487,34.8358,POINT (-109.487 34.8358),rail
306167,-122.392,37.7577,POINT (-122.392 37.7577),rail
306132,-122.395,37.7376,POINT (-122.395 37.7376),rail
324018,-117.827,33.7226,POINT (-117.827 33.7226),rail
333990,-111.858,39.8635,POINT (-111.858 39.8635),rail
316105,-120.376,39.8129,POINT (-120.376 39.8129),rail
309407,-122.219,37.4783,POINT (-122.219 37.4783),rail
319948,-118.78,39.7235,POINT (-118.78 39.7235),rail
315687,-120.53,34.7319,POINT (-120.53 34.7319),rail
313747,-121.274,37.9122,POINT (-121.274 37.9122),rail
306827,-122.373,37.9374,POINT (-122.373 37.9374),rail
311489,-121.889,38.0245,POINT (-121.889 38.0245),rail
319958,-118.772,39.8722,POINT (-118.772 39.8722),rail
319967,-118.747,39.9003,POINT (-118.747 39.9003),rail
334016,-111.849,39.8799,POINT (-111.849 39.8799),rail
334729,-111.502,33.1348,POINT (-111.502 33.1348),rail
310549,-122.033,38.0509,POINT (-122.033 38.0509),rail
327527,-116.342,33.7779,POINT (-116.342 33.7779),rail
314615,-121.004,37.7008,POINT (-121.004 37.7008),rail
324645,-117.465,34.0944,POINT (-117.465 34.0944),rail
324580,-117.495,34.0937,POINT (-117.495 34.0937),rail
323635,-117.931,33.9268,POINT (-117.931 33.9268),rail
324699,-117.429,33.9629,POINT (-117.429 33.9629),rail
324714,-117.419,33.9571,POINT (-117.419 33.9571),rail
314039,-121.262,37.9513,POINT (-121.262 37.9513),rail
330422,-113.331,32.8382,POINT (-113.331 32.8382),rail
335791,-110.456,39.3935,POINT (-110.456 39.3935),rail
321050,-118.248,34.1138,POINT (-118.248 34.1138),rail
313654,-121.286,38.7493,POINT (-121.286 38.7493),rail
328751,-115.025,41.1333,POINT (-115.025 41.1333),rail
307359,-122.349,41.411,POINT (-122.349 41.411),rail
310537,-122.033,38.05,POINT (-122.033 38.05),rail
322832,-118.147,33.9849,POINT (-118.147 33.9849),rail
322830,-118.148,33.9844,POINT (-118.148 33.9844),rail
334720,-111.508,32.7221,POINT (-111.508 32.7221),rail
330987,-112.692,33.9292,POINT (-112.692 33.9292),rail
320826,-118.265,33.7417,POINT (-118.265 33.7417),rail
320808,-118.27,33.7389,POINT (-118.27 33.7389),rail
318445,-119.268,35.498,POINT (-119.268 35.498),rail
322705,-118.164,33.8561,POINT (-118.164 33.8561),rail
324654,-117.457,34.2933,POINT (-117.457 34.2933),rail
332017,-112.21,41.2447,POINT (-112.21 41.2447),rail
319291,-119.058,34.3567,POINT (-119.058 34.3567),rail
307930,-122.324,37.5679,POINT (-122.324 37.5679),rail
307969,-122.32,37.908,POINT (-122.32 37.908),rail
336427,-109.326,35.2187,POINT (-109.326 35.2187),rail
330452,-113.243,37.7523,POINT (-113.243 37.7523),rail
327975,-115.994,34.6311,POINT (-115.994 34.6311),rail
332176,-112.176,33.4442,POINT (-112.176 33.4442),rail
324391,-117.566,33.3769,POINT (-117.566 33.3769),rail
324415,-117.557,33.3698,POINT (-117.557 33.3698),rail
335860,-110.294,31.9683,POINT (-110.294 31.9683),rail
329170,-114.623,34.8471,POINT (-114.623 34.8471),rail
313670,-121.283,37.9712,POINT (-121.283 37.9712),rail
317988,-119.416,36.3432,POINT (-119.416 36.3432),rail
317987,-119.416,36.3439,POINT (-119.416 36.3439),rail
335671,-110.647,32.0196,POINT (-110.647 32.0196),rail
314394,-121.174,41.0956,POINT (-121.174 41.0956),rail
307631,-122.336,37.999,POINT (-122.336 37.999),rail
330195,-113.725,35.3729,POINT (-113.725 35.3729),rail
314032,-121.263,37.8215,POINT (-121.263 37.8215),rail
320207,-118.589,34.2393,POINT (-118.589 34.2393),rail
319760,-118.913,39.6352,POINT (-118.913 39.6352),rail
319686,-118.967,39.603,POINT (-118.967 39.603),rail
157,-119.757,39.5319,POINT (-119.757 39.5319),intermodal
335895,-110.231,31.9709,POINT (-110.231 31.9709),rail
314281,-121.231,38.7997,POINT (-121.231 38.7997),rail
316381,-120.129,40.1395,POINT (-120.129 40.1395),rail
328953,-114.87,36.2273,POINT (-114.87 36.2273),rail
316932,-119.772,36.7122,POINT (-119.772 36.7122),rail
332152,-112.18,33.4508,POINT (-112.18 33.4508),rail
319358,-119.048,39.5653,POINT (-119.048 39.5653),rail
315148,-120.906,37.6492,POINT (-120.906 37.6492),rail
315491,-120.625,35.3835,POINT (-120.625 35.3835),rail
316520,-120.052,39.8693,POINT (-120.052 39.8693),rail
324162,-117.732,34.0593,POINT (-117.732 34.0593),rail
335065,-111.083,39.927,POINT (-111.083 39.927),rail
313350,-121.319,37.9414,POINT (-121.319 37.9414),rail
